Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
2.11,0,0.557208486,0.557208486,0.557208486,0.557208486,0.557208486,0,0,0,0,24.05715306,67.90462279,66.99550355,122357000
2.12,0,0.555890433,0.555890433,0.555890433,0.555890433,0.555890433,0,0,0,0,23.98051829,67.91133748,67.00339583,122936800
2.13,0,0.554578886,0.554578886,0.554578886,0.554578886,0.554578886,0,0,0,0,23.90415271,67.91741957,67.01071363,123516800
2.14,0,0.553273819,0.553273819,0.553273819,0.553273819,0.553273819,0,0,0,0,23.82806938,67.92287393,67.01746202,124096600
2.15,0,0.551975103,0.551975103,0.551975103,0.551975103,0.551975103,0,0,0,0,23.75226044,67.92771307,67.02365245,124676500
2.16,0,0.550682783,0.550682783,0.550682783,0.550682783,0.550682783,0,0,0,0,23.67673796,67.93196698,67.02931361,125256400
2.17,0,0.549396594,0.549396594,0.549396594,0.549396594,0.549396594,0,0,0,0,23.60151,67.93564511,67.0344547,125836300
2.18,0,0.54811667,0.54811667,0.54811667,0.54811667,0.54811667,0,0,0,0,23.52658066,67.93874736,67.03907578,126416200
2.19,0,0.546842858,0.546842858,0.546842858,0.546842858,0.546842858,0,0,0,0,23.45194798,67.94131811,67.04321858,126996100
2.2,0,0.545574977,0.545574977,0.545574977,0.545574977,0.545574977,0,0,0,0,23.37761509,67.94333933,67.0468662,127576000
2.21,0,0.544313076,0.544313076,0.544313076,0.544313076,0.544313076,0,0,0,0,23.30359002,67.94484384,67.05004987,128155900
2.22,0,0.543057097,0.543057097,0.543057097,0.543057097,0.543057097,0,0,0,0,23.22987691,67.94583794,67.05277569,128735800
2.23,0,0.5418069,0.5418069,0.5418069,0.5418069,0.5418069,0,0,0,0,23.15647976,67.94634253,67.0550635,129315600
2.24,0,0.540562495,0.540562495,0.540562495,0.540562495,0.540562495,0,0,0,0,23.08339366,67.9463461,67.05690224,129895500
2.25,0,0.539323754,0.539323754,0.539323754,0.539323754,0.539323754,0,0,0,0,23.01062866,67.9458878,67.0583292,130475400
2.26,0,0.538090635,0.538090635,0.538090635,0.538090635,0.538090635,0,0,0,0,22.93817587,67.9449706,67.05934683,131055300
2.27,0,0.536863067,0.536863067,0.536863067,0.536863067,0.536863067,0,0,0,0,22.86605633,67.94360086,67.05996194,131635200
2.28,0,0.535641118,0.535641118,0.535641118,0.535641118,0.535641118,0,0,0,0,22.79425211,67.94177899,67.0601742,132215100
2.29,0,0.53442454,0.53442454,0.53442454,0.53442454,0.53442454,0,0,0,0,22.72277324,67.9395416,67.06001852,132795000
2.3,0,0.533213395,0.533213395,0.533213395,0.533213395,0.533213395,0,0,0,0,22.65161885,67.93688043,67.05948706,133374900
2.31,0,0.532007636,0.532007636,0.532007636,0.532007636,0.532007636,0,0,0,0,22.58078692,67.93380343,67.05858724,133954800
2.32,0,0.530807218,0.530807218,0.530807218,0.530807218,0.530807218,0,0,0,0,22.51028158,67.93032012,67.05732817,134534700
2.33,0,0.529612012,0.529612012,0.529612012,0.529612012,0.529612012,0,0,0,0,22.44010683,67.92645908,67.05573698,135114600
2.34,0,0.528422002,0.528422002,0.528422002,0.528422002,0.528422002,0,0,0,0,22.37026474,67.92221445,67.0538082,135694400
2.35,0,0.527257174,0.527257174,0.527257174,0.527257174,0.527257174,0,0,0,0,22.30075034,67.91758655,67.05154192,136274300
2.36,0,0.526106431,0.526106431,0.526106431,0.526106431,0.526106431,0,0,0,0,22.23156174,67.91260532,67.04896633,136854200
2.37,0,0.524960224,0.524960224,0.524960224,0.524960224,0.524960224,0,0,0,0,22.162699,67.90726638,67.04607726,137434100
2.38,0,0.523818625,0.523818625,0.523818625,0.523818625,0.523818625,0,0,0,0,22.09416908,67.90156758,67.04287293,138014000
2.39,0,0.522681704,0.522681704,0.522681704,0.522681704,0.522681704,0,0,0,0,22.02597411,67.89554282,67.03938544,138593900
2.4,0,0.521549266,0.521549266,0.521549266,0.521549266,0.521549266,0,0,0,0,21.95809812,67.88918474,67.03560719,139173800
2.41,0,0.520421358,0.520421358,0.520421358,0.520421358,0.520421358,0,0,0,0,21.89055013,67.88249115,67.03153644,139753700
2.42,0,0.519297969,0.519297969,0.519297969,0.519297969,0.519297969,0,0,0,0,21.8233362,67.87548645,67.02719645,140333600
2.43,0,0.518178974,0.518178974,0.518178974,0.518178974,0.518178974,0,0,0,0,21.7564484,67.86816662,67.02258309,140913500
2.44,0,0.517064471,0.517064471,0.517064471,0.517064471,0.517064471,0,0,0,0,21.68988174,67.86054739,67.01771102,141493400
2.45,0,0.515954444,0.515954444,0.515954444,0.515954444,0.515954444,0,0,0,0,21.62364529,67.85263236,67.01258395,142073200
2.46,0,0.514848635,0.514848635,0.514848635,0.514848635,0.514848635,0,0,0,0,21.55773508,67.84442475,67.00720477,142653100
2.47,0,0.513747252,0.513747252,0.513747252,0.513747252,0.513747252,0,0,0,0,21.49214417,67.83593316,67.0015813,143233000
2.48,0,0.512650177,0.512650177,0.512650177,0.512650177,0.512650177,0,0,0,0,21.42688255,67.8271727,66.99572819,143812900
2.49,0,0.511557395,0.511557395,0.511557395,0.511557395,0.511557395,0,0,0,0,21.36193533,67.8181158,66.98961874,144392800
2.5,0,0.510468903,0.510468903,0.510468903,0.510468903,0.510468903,0,0,0,0,21.2973155,67.80882898,66.9833164,144972700
2.51,0,0.509384669,0.509384669,0.509384669,0.509384669,0.509384669,0,0,0,0,21.23301409,67.79925749,66.97676892,145552600
2.52,0,0.508309825,0.508309825,0.508309825,0.508309825,0.508309825,0,0,0,0,21.16903221,67.78943917,66.97001216,146132500
2.53,0,0.507240878,0.507240878,0.507240878,0.507240878,0.507240878,0,0,0,0,21.1053628,67.77936442,66.96303671,146712400
2.54,0,0.506176122,0.506176122,0.506176122,0.506176122,0.506176122,0,0,0,0,21.04201896,67.76905637,66.95586496,147292300
2.55,0,0.505115427,0.505115427,0.505115427,0.505115427,0.505115427,0,0,0,0,20.97898472,67.75850876,66.94849029,147872200
2.56,0,0.504058807,0.504058807,0.504058807,0.504058807,0.504058807,0,0,0,0,20.91626109,67.74772286,66.94091394,148452000
2.57,0,0.503006308,0.503006308,0.503006308,0.503006308,0.503006308,0,0,0,0,20.85385615,67.73671034,66.93314721,149031900
2.58,0,0.501957842,0.501957842,0.501957842,0.501957842,0.501957842,0,0,0,0,20.79175888,67.72548838,66.92520593,149611800
2.59,0,0.500913407,0.500913407,0.500913407,0.500913407,0.500913407,0,0,0,0,20.72997135,67.71403979,66.91707385,150191700
2.6,0,0.499872883,0.499872883,0.499872883,0.499872883,0.499872883,0,0,0,0,20.66849357,67.70237917,66.90876475,150771600
2.61,0,0.498836471,0.498836471,0.498836471,0.498836471,0.498836471,0,0,0,0,20.60731658,67.69050361,66.90027548,151351500
2.62,0,0.497804044,0.497804044,0.497804044,0.497804044,0.497804044,0,0,0,0,20.54645341,67.67843302,66.89162539,151931400
2.63,0,0.496775508,0.496775508,0.496775508,0.496775508,0.496775508,0,0,0,0,20.48588209,67.66615716,66.88280386,152511300
2.64,0,0.495750952,0.495750952,0.495750952,0.495750952,0.495750952,0,0,0,0,20.42562163,67.65368811,66.87382305,153091200
2.65,0,0.494730259,0.494730259,0.494730259,0.494730259,0.494730259,0,0,0,0,20.36565213,67.6410174,66.86467408,153671100
2.66,0,0.493713448,0.493713448,0.493713448,0.493713448,0.493713448,0,0,0,0,20.30598957,67.62817363,66.8553847,154251000
2.67,0,0.492700597,0.492700597,0.492700597,0.492700597,0.492700597,0,0,0,0,20.24661794,67.61512971,66.84592848,154830800
2.68,0,0.491691594,0.491691594,0.491691594,0.491691594,0.491691594,0,0,0,0,20.18754733,67.60192756,66.83634561,155410700
2.69,0,0.49068653,0.49068653,0.49068653,0.49068653,0.49068653,0,0,0,0,20.12875874,67.58853545,66.82660514,155990600
2.7,0,0.489685218,0.489685218,0.489685218,0.489685218,0.489685218,0,0,0,0,20.07211582,67.57403606,66.81590536,156570500
2.71,0,0.48868773,0.48868773,0.48868773,0.48868773,0.48868773,0,0,0,0,20.01640122,67.55904888,66.80478836,157150400
2.72,0,0.487694074,0.487694074,0.487694074,0.487694074,0.487694074,0,0,0,0,19.96097828,67.54392156,66.79356039,157730300
2.73,0,0.486704252,0.486704252,0.486704252,0.486704252,0.486704252,0,0,0,0,19.90583491,67.52865476,66.78222154,158310200
2.74,0,0.485718135,0.485718135,0.485718135,0.485718135,0.485718135,0,0,0,0,19.85097044,67.51323328,66.77075727,158890100
2.75,0,0.484735861,0.484735861,0.484735861,0.484735861,0.484735861,0,0,0,0,19.79639778,67.49768298,66.75919258,159470000
2.76,0,0.483757277,0.483757277,0.483757277,0.483757277,0.483757277,0,0,0,0,19.74210085,67.48200558,66.74752843,160049900
2.77,0,0.482782523,0.482782523,0.482782523,0.482782523,0.482782523,0,0,0,0,19.68807975,67.46618741,66.73575173,160629800
2.78,0,0.481811383,0.481811383,0.481811383,0.481811383,0.481811383,0,0,0,0,19.63432972,67.45023409,66.72386759,161209600
2.79,0,0.480844026,0.480844026,0.480844026,0.480844026,0.480844026,0,0,0,0,19.58086456,67.43417884,66.71190807,161789500
2.8,0,0.479880371,0.479880371,0.479880371,0.479880371,0.479880371,0,0,0,0,19.52766728,67.41798599,66.69983849,162369400
2.81,0,0.478920414,0.478920414,0.478920414,0.478920414,0.478920414,0,0,0,0,19.47474122,67.40169062,66.68769232,162949300
2.82,0,0.477964157,0.477964157,0.477964157,0.477964157,0.477964157,0,0,0,0,19.42208717,67.38527579,66.67545337,163529200
2.83,0,0.477011592,0.477011592,0.477011592,0.477011592,0.477011592,0,0,0,0,19.36969515,67.36873902,66.66311883,164109100
2.84,0,0.47606261,0.47606261,0.47606261,0.47606261,0.47606261,0,0,0,0,19.31756839,67.35210176,66.65070917,164689000
2.85,0,0.47511732,0.47511732,0.47511732,0.47511732,0.47511732,0,0,0,0,19.26570768,67.33536467,66.63822499,165268900
2.86,0,0.474175627,0.474175627,0.474175627,0.474175627,0.474175627,0,0,0,0,19.21411215,67.31851452,66.62565355,165848800
2.87,0,0.473237546,0.473237546,0.473237546,0.473237546,0.473237546,0,0,0,0,19.16276901,67.30156055,66.61300313,166428700
2.88,0,0.47230309,0.47230309,0.47230309,0.47230309,0.47230309,0,0,0,0,19.11168607,67.28451469,66.60028531,167008600
2.89,0,0.471372257,0.471372257,0.471372257,0.471372257,0.471372257,0,0,0,0,19.06086445,67.26737396,66.58749719,167588400
2.9,0,0.470444998,0.470444998,0.470444998,0.470444998,0.470444998,0,0,0,0,19.01029625,67.25014323,66.57464309,168168300
2.91,0,0.469521309,0.469521309,0.469521309,0.469521309,0.469521309,0,0,0,0,18.9599803,67.23282744,66.56172757,168748200
2.92,0,0.468601179,0.468601179,0.468601179,0.468601179,0.468601179,0,0,0,0,18.9099148,67.21541805,66.54874235,169328100
2.93,0,0.46768462,0.46768462,0.46768462,0.46768462,0.46768462,0,0,0,0,18.86009987,67.19792009,66.53569213,169908000
2.94,0,0.466771608,0.466771608,0.466771608,0.466771608,0.466771608,0,0,0,0,18.81053622,67.18034037,66.52258339,170487900
2.95,0,0.465862108,0.465862108,0.465862108,0.465862108,0.465862108,0,0,0,0,18.76120825,67.16267875,66.50941536,171067800
2.96,0,0.464956138,0.464956138,0.464956138,0.464956138,0.464956138,0,0,0,0,18.71213959,67.14495317,66.49620593,171647700
2.97,0,0.464053683,0.464053683,0.464053683,0.464053683,0.464053683,0,0,0,0,18.66330575,67.1271358,66.48292754,172227600
2.98,0,0.463154729,0.463154729,0.463154729,0.463154729,0.463154729,0,0,0,0,18.61470833,67.10925672,66.46960896,172807500
2.99,0,0.462259253,0.462259253,0.462259253,0.462259253,0.462259253,0,0,0,0,18.56635664,67.09129105,66.45622659,173387400
3,0,0.461367287,0.461367287,0.461367287,0.461367287,0.461367287,0,0,0,0,18.51824041,67.07327407,66.44281379,173967200
3.01,0,0.46047877,0.46047877,0.46047877,0.46047877,0.46047877,0,0,0,0,18.47035803,67.05517196,66.42933804,174547100
3.02,0,0.459593707,0.459593707,0.459593707,0.459593707,0.459593707,0,0,0,0,18.42271432,67.03701407,66.41582751,175127000
3.03,0,0.458712111,0.458712111,0.458712111,0.458712111,0.458712111,0,0,0,0,18.37529929,67.01878217,66.40226432,175706900
3.04,0,0.457833936,0.457833936,0.457833936,0.457833936,0.457833936,0,0,0,0,18.32812006,67.00050341,66.38867464,176286800
3.05,0,0.456959199,0.456959199,0.456959199,0.456959199,0.456959199,0,0,0,0,18.28116162,66.98216467,66.37504533,176866700
3.06,0,0.456087862,0.456087862,0.456087862,0.456087862,0.456087862,0,0,0,0,18.23444199,66.96376576,66.36137669,177446600
3.07,0,0.455219961,0.455219961,0.455219961,0.455219961,0.455219961,0,0,0,0,18.18794219,66.94531334,66.34767443,178026500
3.08,0,0.454355433,0.454355433,0.454355433,0.454355433,0.454355433,0,0,0,0,18.14166221,66.9268076,66.33393863,178606400
3.09,0,0.453494301,0.453494301,0.453494301,0.453494301,0.453494301,0,0,0,0,18.09560808,66.90823336,66.32015483,179186300
3.1,0,0.452636561,0.452636561,0.452636561,0.452636561,0.452636561,0,0,0,0,18.04977789,66.88961981,66.30635091,179766100
3.11,0,0.451782164,0.451782164,0.451782164,0.451782164,0.451782164,0,0,0,0,18.00416676,66.87096929,66.29252887,180346000
3.12,0,0.450931139,0.450931139,0.450931139,0.450931139,0.450931139,0,0,0,0,17.95877141,66.85225444,66.27866225,180925900
3.13,0,0.450083455,0.450083455,0.450083455,0.450083455,0.450083455,0,0,0,0,17.91359013,66.83350909,66.2647834,181505800
3.14,0,0.449239116,0.449239116,0.449239116,0.449239116,0.449239116,0,0,0,0,17.86862674,66.81470393,66.25086421,182085700
3.15,0,0.4483981,0.4483981,0.4483981,0.4483981,0.4483981,0,0,0,0,17.82388044,66.79587855,66.23694261,182665600
3.16,0,0.447560387,0.447560387,0.447560387,0.447560387,0.447560387,0,0,0,0,17.77933933,66.77699693,66.22298353,183245500
3.17,0,0.446725984,0.446725984,0.446725984,0.446725984,0.446725984,0,0,0,0,17.73501006,66.75808322,66.20901029,183825400
3.18,0,0.445894877,0.445894877,0.445894877,0.445894877,0.445894877,0,0,0,0,17.69088899,66.73913057,66.19501614,184405300
3.19,0,0.44506707,0.44506707,0.44506707,0.44506707,0.44506707,0,0,0,0,17.64697696,66.72014748,66.18100918,184985200
3.2,0,0.444242522,0.444242522,0.444242522,0.444242522,0.444242522,0,0,0,0,17.60326317,66.7011153,66.16697103,185565100
3.21,0,0.443421269,0.443421269,0.443421269,0.443421269,0.443421269,0,0,0,0,17.55975851,66.68205183,66.15291911,186144900
3.22,0,0.442603235,0.442603235,0.442603235,0.442603235,0.442603235,0,0,0,0,17.51645592,66.66296796,66.13886359,186724800
3.23,0,0.441788474,0.441788474,0.441788474,0.441788474,0.441788474,0,0,0,0,17.47335668,66.64385887,66.1247998,187304700
3.24,0,0.440976928,0.440976928,0.440976928,0.440976928,0.440976928,0,0,0,0,17.43045552,66.62470642,66.11071001,187884600
3.25,0,0.440168596,0.440168596,0.440168596,0.440168596,0.440168596,0,0,0,0,17.38775363,66.60554824,66.09663045,188464500
3.26,0,0.439363502,0.439363502,0.439363502,0.439363502,0.439363502,0,0,0,0,17.34524693,66.58634759,66.08252549,189044400
3.27,0,0.438561593,0.438561593,0.438561593,0.438561593,0.438561593,0,0,0,0,17.30293061,66.56712501,66.06841472,189624300
3.28,0,0.437762884,0.437762884,0.437762884,0.437762884,0.437762884,0,0,0,0,17.2608135,66.54787941,66.05429727,190204200
3.29,0,0.436967362,0.436967362,0.436967362,0.436967362,0.436967362,0,0,0,0,17.21888369,66.52860611,66.04016818,190784100
3.3,0,0.436175018,0.436175018,0.436175018,0.436175018,0.436175018,0,0,0,0,17.1771453,66.50930852,66.0260308,191364000
3.31,0,0.435385826,0.435385826,0.435385826,0.435385826,0.435385826,0,0,0,0,17.13560513,66.49001562,66.01191324,191943900
3.32,0,0.434599793,0.434599793,0.434599793,0.434599793,0.434599793,0,0,0,0,17.09424547,66.47069698,65.99778551,192523700
3.33,0,0.433819109,0.433819109,0.433819109,0.433819109,0.433819109,0,0,0,0,17.05307106,66.45133819,65.98363373,193103600
3.34,0,0.433046975,0.433046975,0.433046975,0.433046975,0.433046975,0,0,0,0,17.01208309,66.43198996,65.96950689,193683500
3.35,0,0.432277914,0.432277914,0.432277914,0.432277914,0.432277914,0,0,0,0,16.97128448,66.41262038,65.95537414,194263400
3.36,0,0.431511917,0.431511917,0.431511917,0.431511917,0.431511917,0,0,0,0,16.93066531,66.39324317,65.94124838,194843300
3.37,0,0.430748972,0.430748972,0.430748972,0.430748972,0.430748972,0,0,0,0,16.89022169,66.37383463,65.92710652,195423200
3.38,0,0.429989063,0.429989063,0.429989063,0.429989063,0.429989063,0,0,0,0,16.84996245,66.35441529,65.91296856,196003100
3.39,0,0.429232178,0.429232178,0.429232178,0.429232178,0.429232178,0,0,0,0,16.80987869,66.33499506,65.89884381,196583000
3.4,0,0.42847832,0.42847832,0.42847832,0.42847832,0.42847832,0,0,0,0,16.76997741,66.31557523,65.88473362,197162900
3.41,0,0.427727467,0.427727467,0.427727467,0.427727467,0.427727467,0,0,0,0,16.73024761,66.29613401,65.87061651,197742800
3.42,0,0.426979621,0.426979621,0.426979621,0.426979621,0.426979621,0,0,0,0,16.6906944,66.27669233,65.85651284,198322700
3.43,0,0.426234752,0.426234752,0.426234752,0.426234752,0.426234752,0,0,0,0,16.65131869,66.2572523,65.84242459,198902500
3.44,0,0.425492879,0.425492879,0.425492879,0.425492879,0.425492879,0,0,0,0,16.61211249,66.23779225,65.82833046,199482400
3.45,0,0.424753942,0.424753942,0.424753942,0.424753942,0.424753942,0,0,0,0,16.57306899,66.21833618,65.81425351,200062300
3.46,0,0.424017974,0.424017974,0.424017974,0.424017974,0.424017974,0,0,0,0,16.53420592,66.19887983,65.80018997,200642200
3.47,0,0.423284962,0.423284962,0.423284962,0.423284962,0.423284962,0,0,0,0,16.49550756,66.17941459,65.786131,201222100
3.48,0,0.422554877,0.422554877,0.422554877,0.422554877,0.422554877,0,0,0,0,16.45697082,66.15994366,65.77207958,201802000
3.49,0,0.42182771,0.42182771,0.42182771,0.42182771,0.42182771,0,0,0,0,16.41860263,66.1404732,65.75804178,202381900
3.5,0,0.421110282,0.421110282,0.421110282,0.421110282,0.421110282,0,0,0,0,16.38040308,66.12101889,65.74403276,202961800
3.51,0,0.420409008,0.420409008,0.420409008,0.420409008,0.420409008,0,0,0,0,16.34235925,66.10154582,65.73001823,203541700
3.52,0,0.41971046,0.41971046,0.41971046,0.41971046,0.41971046,0,0,0,0,16.30448708,66.08209627,65.71603961,204121600
3.53,0,0.419014659,0.419014659,0.419014659,0.419014659,0.419014659,0,0,0,0,16.26677457,66.06264636,65.7020733,204701500
3.54,0,0.418321572,0.418321572,0.418321572,0.418321572,0.418321572,0,0,0,0,16.22921672,66.04318911,65.68811233,205281300
3.55,0,0.417631196,0.417631196,0.417631196,0.417631196,0.417631196,0,0,0,0,16.19181663,66.02373735,65.6741692,205861200
3.56,0,0.41694352,0.41694352,0.41694352,0.41694352,0.41694352,0,0,0,0,16.1545763,66.00429766,65.6602503,206441100
3.57,0,0.416258525,0.416258525,0.416258525,0.416258525,0.416258525,0,0,0,0,16.11749457,65.98486374,65.64634939,207021000
3.58,0,0.415576229,0.415576229,0.415576229,0.415576229,0.415576229,0,0,0,0,16.08056469,65.96542539,65.6324563,207600900
3.59,0,0.414896593,0.414896593,0.414896593,0.414896593,0.414896593,0,0,0,0,16.04796645,65.94602193,65.61512755,208180800
3.6,0,0.414219621,0.414219621,0.414219621,0.414219621,0.414219621,0,0,0,0,16.01817148,65.92660598,65.59556476,208760700
3.61,0,0.4135453,0.4135453,0.4135453,0.4135453,0.4135453,0,0,0,0,15.98853231,65.90720491,65.57601917,209340600
3.62,0,0.41287361,0.41287361,0.41287361,0.41287361,0.41287361,0,0,0,0,15.95905102,65.8878271,65.55649901,209920500
3.63,0,0.412204565,0.412204565,0.412204565,0.412204565,0.412204565,0,0,0,0,15.92971536,65.8684463,65.53697844,210500400
3.64,0,0.411538143,0.411538143,0.411538143,0.411538143,0.411538143,0,0,0,0,15.9005266,65.8490841,65.51747857,211080300
3.65,0,0.410874318,0.410874318,0.410874318,0.410874318,0.410874318,0,0,0,0,15.87212706,65.83230172,65.50051166,211660100
3.66,0,0.410213092,0.410213092,0.410213092,0.410213092,0.410213092,0,0,0,0,15.84363581,65.81203695,65.48014476,212240000
3.67,0,0.40955447,0.40955447,0.40955447,0.40955447,0.40955447,0,0,0,0,15.81529691,65.79177069,65.45977923,212819900
3.68,0,0.408898421,0.408898421,0.408898421,0.408898421,0.408898421,0,0,0,0,15.78711025,65.77150155,65.43941375,213399800
3.69,0,0.408244927,0.408244927,0.408244927,0.408244927,0.408244927,0,0,0,0,15.75907394,65.75123289,65.41905156,213979700
3.7,0,0.407594006,0.407594006,0.407594006,0.407594006,0.407594006,0,0,0,0,15.73119188,65.73094454,65.39867308,214559600
3.71,0,0.406945619,0.406945619,0.406945619,0.406945619,0.406945619,0,0,0,0,15.70345416,65.71065086,65.37829215,215139500
3.72,0,0.406299796,0.406299796,0.406299796,0.406299796,0.406299796,0,0,0,0,15.67586869,65.69035913,65.35791603,215719400
3.73,0,0.405656456,0.405656456,0.405656456,0.405656456,0.405656456,0,0,0,0,15.64843166,65.6700599,65.33753545,216299300
3.74,0,0.40501567,0.40501567,0.40501567,0.40501567,0.40501567,0,0,0,0,15.62113979,65.64975735,65.31715445,216879200
3.75,0,0.404377377,0.404377377,0.404377377,0.404377377,0.404377377,0,0,0,0,15.59399335,65.62945581,65.29677726,217459100
3.76,0,0.403741581,0.403741581,0.403741581,0.403741581,0.403741581,0,0,0,0,15.56699026,65.60915323,65.27640185,218038900
