0.1,-5.91435022512556e-05,3.8153132774443e-05,1.90758153540306e-05,-9.21523663965069,1.31365047995047e-10,-3.35407183848818
0.104,-5.91435022512556e-05,3.81531282728006e-05,1.90758243576672e-05,-9.21523663965104,1.3730040603066e-10,-3.35407183848721
0.108,-5.91435022512556e-05,3.81531237711561e-05,1.90758333613026e-05,-9.21523663965135,1.43278225583909e-10,-3.35407183848636
0.112,-5.91435022512556e-05,3.81531192695095e-05,1.90758423649371e-05,-9.21523663965162,1.49290340978325e-10,-3.35407183848562
0.116,-5.91435022512556e-05,3.81531147678608e-05,1.90758513685704e-05,-9.21523663965185,1.55340562862927e-10,-3.35407183848499
0.12,-5.91435022512556e-05,3.81531102662099e-05,1.90758603722027e-05,-9.21523663965204,1.61427802480851e-10,-3.35407183848446
0.124,-5.91435022512556e-05,3.81531057645569e-05,1.90758693758339e-05,-9.21523663965219,1.67553148588961e-10,-3.35407183848405
0.128,-5.91435022512556e-05,3.81531012629018e-05,1.90758783794641e-05,-9.2152366396523,1.73713879295101e-10,-3.35407183848375
0.132,-5.91435022512556e-05,3.81530967612446e-05,1.90758873830932e-05,-9.21523663965237,1.79908905842407e-10,-3.35407183848356
0.136,-5.91435022512556e-05,3.81530922595852e-05,1.90758963867213e-05,-9.2152366396524,1.86144760772056e-10,-3.35407183848349
0.14,-5.91435022512556e-05,3.81530877579237e-05,1.90759053903483e-05,-9.21523663965239,1.92415455921302e-10,-3.35407183848352
0.144,-5.91435022512556e-05,3.81530832562601e-05,1.90759143939742e-05,-9.21523663965233,1.98723168803872e-10,-3.35407183848366
0.148,-5.91435022512556e-05,3.81530787545943e-05,1.9075923397599e-05,-9.21523663965224,2.05070076933489e-10,-3.35407183848392
0.152,-5.91435022512556e-05,3.81530742529265e-05,1.90759324012228e-05,-9.21523663965211,2.11452914039567e-10,-3.35407183848429
0.156,-5.91435022512556e-05,3.81530697512565e-05,1.90759414048456e-05,-9.21523663965194,2.17874946392693e-10,-3.35407183848476
0.16,-5.91435022512556e-05,3.81530652495844e-05,1.90759504084672e-05,-9.21523663965172,2.24334540857574e-10,-3.35407183848535
0.164,-5.91435022512556e-05,3.81530607479101e-05,1.90759594120879e-05,-9.21523663965147,2.30829519920483e-10,-3.35407183848605
0.168,-5.91435022512556e-05,3.81530562462338e-05,1.90759684157074e-05,-9.21523663965117,2.37362061095148e-10,-3.35407183848686
0.172,-5.91435022512556e-05,3.81530517445553e-05,1.90759774193259e-05,-9.21523663965083,2.43932708759997e-10,-3.35407183848778
0.176,-5.91435022512556e-05,3.81530472428747e-05,1.90759864229433e-05,-9.21523663965046,2.50537652266014e-10,-3.35407183848882
0.18,-5.91435022512556e-05,3.81530427411919e-05,1.90759954265597e-05,-9.21523663965004,2.57180702262216e-10,-3.35407183848996
0.184,-5.91435022512556e-05,3.81530382395071e-05,1.9076004430175e-05,-9.21523663964959,2.63861858748604e-10,-3.35407183849121
0.188,-5.91435022512556e-05,3.81530337378201e-05,1.90760134337892e-05,-9.21523663964909,2.70580577346746e-10,-3.35407183849258
0.192,-5.91435022512556e-05,3.8153029236131e-05,1.90760224374024e-05,-9.21523663964855,2.77334136164487e-10,-3.35407183849405
0.196,-5.91435022512556e-05,3.81530247344397e-05,1.90760314410145e-05,-9.21523663964797,2.84126345850844e-10,-3.35407183849564
0.2,-5.91435022512556e-05,3.81530202327464e-05,1.90760404446255e-05,-9.21523663964735,2.90957750784249e-10,-3.35407183849734
0.204,-5.91435022512556e-05,3.81530157310509e-05,1.90760494482355e-05,-9.2152366396467,2.97826173450977e-10,-3.35407183849915
0.208,-5.91435022512556e-05,3.81530112293533e-05,1.90760584518445e-05,-9.215236639646,3.0472780320201e-10,-3.35407183850107
0.212,-5.91435022512556e-05,3.81530067276536e-05,1.90760674554523e-05,-9.21523663964526,3.11671894470678e-10,-3.35407183850311
0.216,-5.91435022512556e-05,3.81530022259517e-05,1.90760764590591e-05,-9.21523663964448,3.18648104066788e-10,-3.35407183850525
0.22,-5.91435022512556e-05,3.81529977242477e-05,1.90760854626649e-05,-9.21523663964366,3.25662420153083e-10,-3.3540718385075
0.224,-5.91435022512556e-05,3.81529932225416e-05,1.90760944662695e-05,-9.21523663964279,3.32714298351133e-10,-3.35407183850987
0.228,-5.91435022512556e-05,3.81529887208334e-05,1.90761034698731e-05,-9.21523663964189,3.39804283039369e-10,-3.35407183851234
0.232,-5.91435022512556e-05,3.8152984219123e-05,1.90761124734757e-05,-9.21523663964095,3.46931285460927e-10,-3.35407183851493
0.236,-5.91435022512556e-05,3.81529797174105e-05,1.90761214770772e-05,-9.21523663963997,3.54094216858947e-10,-3.35407183851763
0.24,-5.91435022512556e-05,3.81529752156959e-05,1.90761304806776e-05,-9.21523663963895,3.61296343504014e-10,-3.35407183852044
0.244,-5.91435022512556e-05,3.81529707139792e-05,1.9076139484277e-05,-9.21523663963788,3.68532765990248e-10,-3.35407183852336
0.248,-5.91435022512556e-05,3.81529662122603e-05,1.90761484878753e-05,-9.21523663963678,3.7580838372353e-10,-3.35407183852639
0.252,-5.91435022512556e-05,3.81529617105393e-05,1.90761574914725e-05,-9.21523663963564,3.83121019190136e-10,-3.35407183852953
0.256,-5.91435022512556e-05,3.81529572088162e-05,1.90761664950687e-05,-9.21523663963445,3.90472305525358e-10,-3.35407183853279
0.26,-5.91435022512556e-05,3.8152952707091e-05,1.90761754986638e-05,-9.21523663963323,3.97860065215472e-10,-3.35407183853615
0.264,-5.91435022512556e-05,3.81529482053637e-05,1.90761845022579e-05,-9.21523663963196,4.05283209503615e-10,-3.35407183853963
0.268,-5.91435022512556e-05,3.81529437036342e-05,1.90761935058508e-05,-9.21523663963066,4.1274282714665e-10,-3.35407183854321
0.272,-5.91435022512556e-05,3.81529392019026e-05,1.90762025094428e-05,-9.21523663962931,4.20246539442615e-10,-3.35407183854691
0.276,-5.91435022512556e-05,3.81529347001688e-05,1.90762115130336e-05,-9.21523663962793,4.27779103795434e-10,-3.35407183855072
0.28,-5.91435022512556e-05,3.8152930198433e-05,1.90762205166234e-05,-9.2152366396265,4.35349230260007e-10,-3.35407183855464
0.284,-5.91435022512556e-05,3.8152925696695e-05,1.90762295202122e-05,-9.21523663962503,4.42962906999078e-10,-3.35407183855867
0.288,-5.91435022512556e-05,3.81529211949549e-05,1.90762385237999e-05,-9.21523663962353,4.5060815768716e-10,-3.35407183856281
0.292,-5.91435022512556e-05,3.81529166932127e-05,1.90762475273865e-05,-9.21523663962198,4.5829260362229e-10,-3.35407183856706
0.296,-5.91435022512556e-05,3.81529121914683e-05,1.9076256530972e-05,-9.21523663962039,4.66013522912312e-10,-3.35407183857143
0.3,-5.91435022512556e-05,3.81529076897218e-05,1.90762655345565e-05,-9.21523663961876,4.73771459935657e-10,-3.3540718385759
0.304,-5.91435022512556e-05,3.81529031879732e-05,1.90762745381399e-05,-9.21523663961709,4.81569136584481e-10,-3.35407183858049
0.308,-5.91435022512556e-05,3.81528986862225e-05,1.90762835417223e-05,-9.21523663961538,4.8940002031761e-10,-3.35407183858518
0.312,-5.91435022512556e-05,3.81528941844696e-05,1.90762925453036e-05,-9.21523663961363,4.97269554919355e-10,-3.35407183858999
0.316,-5.91435022512556e-05,3.81528896827147e-05,1.90763015488838e-05,-9.21523663961184,5.05177740389717e-10,-3.35407183859491
0.32,-5.91435022512556e-05,3.81528851809576e-05,1.9076310552463e-05,-9.21523663961001,5.1312185483654e-10,-3.35407183859994
0.324,-5.91435022512556e-05,3.81528806791983e-05,1.90763195560411e-05,-9.21523663960814,5.21103531395117e-10,-3.35407183860508
0.328,-5.91435022512556e-05,3.8152876177437e-05,1.90763285596182e-05,-9.21523663960623,5.29124403200742e-10,-3.35407183861033
0.332,-5.91435022512556e-05,3.81528716756735e-05,1.90763375631942e-05,-9.21523663960428,5.37179026469103e-10,-3.3540718386157
0.336,-5.91435022512556e-05,3.81528671739079e-05,1.90763465667691e-05,-9.21523663960229,5.45272844984512e-10,-3.35407183862117
0.34,-5.91435022512556e-05,3.81528626721402e-05,1.9076355570343e-05,-9.21523663960025,5.53402592476382e-10,-3.35407183862675
0.344,-5.91435022512556e-05,3.81528581703703e-05,1.90763645739158e-05,-9.21523663959818,5.61569357701575e-10,-3.35407183863245
0.348,-5.91435022512556e-05,3.81528536685984e-05,1.90763735774875e-05,-9.21523663959607,5.69775318173815e-10,-3.35407183863826
