velocity,height,K11,K12,K13,K14,K15,K16,K21,K22,K23,K24,K25,K26,K31,K32,K33,K34,K35,K36,K41,K42,K43,K44,K45,K46
20.1,210.0,-5.000000e-01,-7.942269e-16,7.071068e-01,-4.994938e-01,2.947303e-15,7.580062e-02,-5.000000e-01,7.071068e-01,-7.222197e-16,-4.994938e-01,7.580062e-02,1.305632e-14,-5.000000e-01,2.927294e-15,-7.071068e-01,-4.994938e-01,7.439217e-16,-7.580062e-02,-5.000000e-01,-7.071068e-01,2.007721e-15,-4.994938e-01,-7.580062e-02,-1.339977e-14
20.1,235.0,-5.000000e-01,3.419366e-15,7.071068e-01,-4.994949e-01,4.606044e-15,7.593071e-02,-5.000000e-01,7.071068e-01,-1.347700e-14,-4.994949e-01,7.593071e-02,-1.008270e-14,-5.000000e-01,-3.223363e-15,-7.071068e-01,-4.994949e-01,-6.608459e-15,-7.593071e-02,-5.000000e-01,-7.071068e-01,1.324809e-14,-4.994949e-01,-7.593071e-02,1.095762e-14
20.1,260.0,-5.000000e-01,-8.986895e-16,7.071068e-01,-4.994961e-01,-1.577968e-14,7.606119e-02,-5.000000e-01,7.071068e-01,2.894404e-15,-4.994961e-01,7.606119e-02,1.460178e-14,-5.000000e-01,1.348034e-16,-7.071068e-01,-4.994961e-01,1.295707e-14,-7.606119e-02,-5.000000e-01,-7.071068e-01,-3.464931e-15,-4.994961e-01,-7.606119e-02,-1.401635e-14
20.1,285.0,-5.000000e-01,-1.341341e-15,7.071068e-01,-4.994972e-01,7.937452e-14,7.619206e-02,-5.000000e-01,7.071068e-01,-9.844535e-15,-4.994972e-01,7.619206e-02,1.758637e-14,-5.000000e-01,2.012011e-15,-7.071068e-01,-4.994972e-01,3.648541e-15,-7.619206e-02,-5.000000e-01,-7.071068e-01,5.562231e-15,-4.994972e-01,-7.619206e-02,-2.297476e-14
20.1,310.0,-5.000000e-01,-4.312456e-15,7.071068e-01,-4.994984e-01,2.270689e-15,7.632332e-02,-5.000000e-01,7.071068e-01,1.798044e-17,-4.994984e-01,7.632332e-02,2.012723e-14,-5.000000e-01,2.330239e-15,-7.071068e-01,-4.994984e-01,-3.410021e-15,-7.632332e-02,-5.000000e-01,-7.071068e-01,-3.277372e-16,-4.994984e-01,-7.632332e-02,-1.915355e-14
20.1,335.0,-5.000000e-01,1.026189e-15,7.071068e-01,-4.994995e-01,2.438395e-14,7.645497e-02,-5.000000e-01,7.071068e-01,-1.048588e-14,-4.994995e-01,7.645497e-02,1.358696e-14,-5.000000e-01,-8.643811e-16,-7.071068e-01,-4.994995e-01,-2.668240e-16,-7.645497e-02,-5.000000e-01,-7.071068e-01,9.554890e-15,-4.994995e-01,-7.645497e-02,-1.502152e-14
20.1,360.0,-5.000000e-01,-8.372394e-15,7.071068e-01,-4.995007e-01,5.462932e-14,7.658701e-02,-5.000000e-01,7.071068e-01,-1.602988e-14,-4.995007e-01,7.658701e-02,4.295643e-14,-5.000000e-01,6.923326e-15,-7.071068e-01,-4.995007e-01,-5.357029e-14,-7.658701e-02,-5.000000e-01,-7.071068e-01,1.848238e-14,-4.995007e-01,-7.658701e-02,-4.311365e-14
20.1,385.0,-5.000000e-01,-1.224374e-14,7.071068e-01,-4.995018e-01,-1.918515e-14,7.671944e-02,-5.000000e-01,7.071068e-01,1.261514e-14,-4.995018e-01,7.671944e-02,1.881646e-17,-5.000000e-01,1.150571e-14,-7.071068e-01,-4.995018e-01,1.758386e-14,-7.671944e-02,-5.000000e-01,-7.071068e-01,-1.671276e-14,-4.995018e-01,-7.671944e-02,-2.197768e-16
20.1,410.0,-5.000000e-01,-6.836913e-15,7.071068e-01,-4.995030e-01,1.281852e-14,7.685227e-02,-5.000000e-01,7.071068e-01,1.411551e-14,-4.995030e-01,7.685227e-02,-2.286479e-14,-5.000000e-01,7.001478e-15,-7.071068e-01,-4.995030e-01,-1.394700e-14,-7.685227e-02,-5.000000e-01,-7.071068e-01,-1.179916e-14,-4.995030e-01,-7.685227e-02,2.168439e-14
20.1,435.0,-5.000000e-01,-3.574216e-15,7.071068e-01,-4.995041e-01,-3.662350e-15,7.698550e-02,-5.000000e-01,7.071068e-01,-4.816379e-15,-4.995041e-01,7.698550e-02,-8.090619e-15,-5.000000e-01,6.971927e-15,-7.071068e-01,-4.995041e-01,2.342381e-15,-7.698550e-02,-5.000000e-01,-7.071068e-01,-3.530052e-15,-4.995041e-01,-7.698550e-02,-2.019797e-14
20.1,460.0,-5.000000e-01,-4.690670e-15,7.071068e-01,-4.995053e-01,-4.574887e-14,7.711912e-02,-5.000000e-01,7.071068e-01,8.119962e-15,-4.995053e-01,7.711912e-02,1.072707e-14,-5.000000e-01,4.420199e-15,-7.071068e-01,-4.995053e-01,2.387735e-14,-7.711912e-02,-5.000000e-01,-7.071068e-01,-1.302165e-14,-4.995053e-01,-7.711912e-02,-2.689828e-14
20.1,485.0,-5.000000e-01,-9.474717e-15,7.071068e-01,-4.995065e-01,-1.803824e-14,7.725315e-02,-5.000000e-01,7.071068e-01,5.831432e-15,-4.995065e-01,7.725315e-02,4.027163e-14,-5.000000e-01,1.326460e-14,-7.071068e-01,-4.995065e-01,1.047817e-14,-7.725315e-02,-5.000000e-01,-7.071068e-01,-3.883799e-15,-4.995065e-01,-7.725315e-02,-1.765899e-14
20.1,510.0,-5.000000e-01,-1.172521e-14,7.071068e-01,-4.995077e-01,-6.186089e-15,7.738757e-02,-5.000000e-01,7.071068e-01,2.507646e-15,-4.995077e-01,7.738757e-02,2.648195e-14,-5.000000e-01,8.808488e-15,-7.071068e-01,-4.995077e-01,1.452436e-15,-7.738757e-02,-5.000000e-01,-7.071068e-01,-4.713526e-15,-4.995077e-01,-7.738757e-02,-5.284654e-15
20.1,535.0,-5.000000e-01,9.917506e-15,7.071068e-01,-4.995088e-01,-3.489842e-14,7.752240e-02,-5.000000e-01,7.071068e-01,1.271478e-15,-4.995088e-01,7.752240e-02,-6.311622e-14,-5.000000e-01,-1.135442e-14,-7.071068e-01,-4.995088e-01,2.021277e-14,-7.752240e-02,-5.000000e-01,-7.071068e-01,-1.414783e-15,-4.995088e-01,-7.752240e-02,3.613699e-14
20.1,560.0,-5.000000e-01,1.397900e-14,7.071068e-01,-4.995100e-01,6.753948e-14,7.765763e-02,-5.000000e-01,7.071068e-01,4.861657e-15,-4.995100e-01,7.765763e-02,5.120507e-14,-5.000000e-01,-5.923946e-15,-7.071068e-01,-4.995100e-01,-9.103299e-15,-7.765763e-02,-5.000000e-01,-7.071068e-01,2.095939e-14,-4.995100e-01,-7.765763e-02,1.063978e-14
20.1,585.0,-5.000000e-01,4.036655e-15,7.071068e-01,-4.995112e-01,4.718280e-14,7.779326e-02,-5.000000e-01,7.071068e-01,-2.567109e-15,-4.995112e-01,7.779326e-02,1.459547e-14,-5.000000e-01,-1.335658e-15,-7.071068e-01,-4.995112e-01,-4.327628e-14,-7.779326e-02,-5.000000e-01,-7.071068e-01,7.132544e-15,-4.995112e-01,-7.779326e-02,-5.737169e-15
20.1,610.0,-5.000000e-01,-1.682814e-14,7.071068e-01,-4.995124e-01,-6.775380e-14,7.792930e-02,-5.000000e-01,7.071068e-01,1.557568e-14,-4.995124e-01,7.792930e-02,2.262915e-14,-5.000000e-01,8.753527e-15,-7.071068e-01,-4.995124e-01,2.403460e-14,-7.792930e-02,-5.000000e-01,-7.071068e-01,-8.066246e-15,-4.995124e-01,-7.792930e-02,9.549873e-15
20.1,635.0,-5.000000e-01,1.822070e-16,7.071068e-01,-4.995136e-01,-3.199030e-15,7.806575e-02,-5.000000e-01,7.071068e-01,3.750541e-15,-4.995136e-01,7.806575e-02,-5.191538e-14,-5.000000e-01,-6.407598e-15,-7.071068e-01,-4.995136e-01,2.086051e-14,-7.806575e-02,-5.000000e-01,-7.071068e-01,5.469538e-15,-4.995136e-01,-7.806575e-02,1.210258e-14
20.1,660.0,-5.000000e-01,5.900480e-16,7.071068e-01,-4.995148e-01,1.015469e-14,7.820261e-02,-5.000000e-01,7.071068e-01,1.230384e-14,-4.995148e-01,7.820261e-02,9.915133e-15,-5.000000e-01,-1.059136e-14,-7.071068e-01,-4.995148e-01,-7.513128e-15,-7.820261e-02,-5.000000e-01,-7.071068e-01,-2.821866e-14,-4.995148e-01,-7.820261e-02,6.143968e-15
20.1,685.0,-5.000000e-01,5.055929e-15,7.071068e-01,-4.995160e-01,-4.283781e-14,7.833988e-02,-5.000000e-01,7.071068e-01,6.408663e-15,-4.995160e-01,7.833988e-02,-6.000486e-14,-5.000000e-01,-6.578453e-15,-7.071068e-01,-4.995160e-01,-2.297981e-15,-7.833988e-02,-5.000000e-01,-7.071068e-01,7.524636e-15,-4.995160e-01,-7.833988e-02,6.576494e-14
20.1,710.0,-5.000000e-01,-1.650346e-14,7.071068e-01,-4.995172e-01,-3.739421e-14,7.847756e-02,-5.000000e-01,7.071068e-01,2.128290e-15,-4.995172e-01,7.847756e-02,1.703447e-14,-5.000000e-01,1.941297e-14,-7.071068e-01,-4.995172e-01,6.953580e-15,-7.847756e-02,-5.000000e-01,-7.071068e-01,2.278828e-14,-4.995172e-01,-7.847756e-02,1.776872e-14
20.1,735.0,-5.000000e-01,-1.658913e-14,7.071068e-01,-4.995184e-01,3.845366e-14,7.861565e-02,-5.000000e-01,7.071068e-01,2.428658e-15,-4.995184e-01,7.861565e-02,-1.598414e-14,-5.000000e-01,3.234042e-14,-7.071068e-01,-4.995184e-01,4.512025e-14,-7.861565e-02,-5.000000e-01,-7.071068e-01,-2.439735e-14,-4.995184e-01,-7.861565e-02,-4.600340e-15
20.1,760.0,-5.000000e-01,-1.457826e-15,7.071068e-01,-4.995196e-01,-2.903439e-14,7.875416e-02,-5.000000e-01,7.071068e-01,5.001950e-16,-4.995196e-01,7.875416e-02,-4.788514e-16,-5.000000e-01,3.651784e-15,-7.071068e-01,-4.995196e-01,-7.404758e-15,-7.875416e-02,-5.000000e-01,-7.071068e-01,-6.207332e-16,-4.995196e-01,-7.875416e-02,-1.161115e-15
20.1,785.0,-5.000000e-01,-1.067707e-14,7.071068e-01,-4.995208e-01,-2.336091e-14,7.889308e-02,-5.000000e-01,7.071068e-01,6.406455e-15,-4.995208e-01,7.889308e-02,3.940320e-14,-5.000000e-01,2.264378e-14,-7.071068e-01,-4.995208e-01,3.749361e-14,-7.889308e-02,-5.000000e-01,-7.071068e-01,2.483280e-14,-4.995208e-01,-7.889308e-02,-8.005825e-15
20.1,810.0,-5.000000e-01,1.444525e-15,7.071068e-01,-4.995220e-01,1.892355e-14,7.903243e-02,-5.000000e-01,7.071068e-01,1.466553e-16,-4.995220e-01,7.903243e-02,1.700256e-14,-5.000000e-01,5.596589e-16,-7.071068e-01,-4.995220e-01,-3.312843e-14,-7.903243e-02,-5.000000e-01,-7.071068e-01,4.582355e-15,-4.995220e-01,-7.903243e-02,-7.841255e-15
20.1,835.0,-5.000000e-01,-1.114320e-14,7.071068e-01,-4.995233e-01,-1.717547e-13,7.917219e-02,-5.000000e-01,7.071068e-01,9.060022e-15,-4.995233e-01,7.917219e-02,6.689992e-14,-5.000000e-01,1.040032e-14,-7.071068e-01,-4.995233e-01,7.979172e-14,-7.917219e-02,-5.000000e-01,-7.071068e-01,-8.728017e-15,-4.995233e-01,-7.917219e-02,7.481623e-14
20.1,860.0,-5.000000e-01,-2.800647e-15,7.071068e-01,-4.995245e-01,-2.173861e-14,7.931238e-02,-5.000000e-01,7.071068e-01,3.206186e-14,-4.995245e-01,7.931238e-02,-1.189613e-15,-5.000000e-01,1.611125e-14,-7.071068e-01,-4.995245e-01,1.653527e-13,-7.931238e-02,-5.000000e-01,-7.071068e-01,-2.490965e-14,-4.995245e-01,-7.931238e-02,-3.910550e-14
20.1,885.0,-5.000000e-01,1.927256e-15,7.071068e-01,-4.995257e-01,-2.407737e-14,7.945298e-02,-5.000000e-01,7.071068e-01,-9.170081e-15,-4.995257e-01,7.945298e-02,5.031385e-14,-5.000000e-01,9.891802e-16,-7.071068e-01,-4.995257e-01,-2.876159e-14,-7.945298e-02,-5.000000e-01,-7.071068e-01,1.017963e-14,-4.995257e-01,-7.945298e-02,-5.926262e-14
22.6,10.0,-5.000000e-01,-6.573299e-14,7.071068e-01,-4.994959e-01,4.472175e-14,7.158113e-02,-5.000000e-01,7.071068e-01,3.931574e-15,-4.994959e-01,7.158113e-02,8.213732e-15,-5.000000e-01,4.999707e-14,-7.071068e-01,-4.994959e-01,-1.725986e-14,-7.158113e-02,-5.000000e-01,-7.071068e-01,-2.652569e-15,-4.994959e-01,-7.158113e-02,5.409735e-15
22.6,35.0,-5.000000e-01,7.091155e-14,7.071068e-01,-4.994967e-01,-7.993814e-15,7.169404e-02,-5.000000e-01,7.071068e-01,9.205772e-15,-4.994967e-01,7.169404e-02,-1.026431e-14,-5.000000e-01,-4.954543e-14,-7.071068e-01,-4.994967e-01,3.453204e-14,-7.169404e-02,-5.000000e-01,-7.071068e-01,-1.846971e-14,-4.994967e-01,-7.169404e-02,7.085035e-15
22.6,60.0,-5.000000e-01,-1.138111e-14,7.071068e-01,-4.994976e-01,-2.428972e-14,7.180728e-02,-5.000000e-01,7.071068e-01,1.585289e-15,-4.994976e-01,7.180728e-02,6.046317e-15,-5.000000e-01,3.403695e-15,-7.071068e-01,-4.994976e-01,6.098741e-15,-7.180728e-02,-5.000000e-01,-7.071068e-01,1.304871e-15,-4.994976e-01,-7.180728e-02,-5.210139e-15
22.6,85.0,-5.000000e-01,-1.650086e-14,7.071068e-01,-4.994985e-01,-1.156891e-14,7.192086e-02,-5.000000e-01,7.071068e-01,-2.676728e-15,-4.994985e-01,7.192086e-02,1.613675e-15,-5.000000e-01,1.273379e-14,-7.071068e-01,-4.994985e-01,2.314153e-15,-7.192086e-02,-5.000000e-01,-7.071068e-01,1.307260e-15,-4.994985e-01,-7.192086e-02,-1.028553e-15
22.6,110.0,-5.000000e-01,-2.347264e-14,7.071068e-01,-4.994994e-01,1.557960e-14,7.203478e-02,-5.000000e-01,7.071068e-01,-1.067648e-13,-4.994994e-01,7.203478e-02,2.181096e-14,-5.000000e-01,-3.231740e-15,-7.071068e-01,-4.994994e-01,-1.189332e-13,-7.203478e-02,-5.000000e-01,-7.071068e-01,1.133194e-13,-4.994994e-01,-7.203478e-02,2.827287e-14
22.6,135.0,-5.000000e-01,-7.454285e-15,7.071068e-01,-4.995003e-01,-1.124156e-14,7.214903e-02,-5.000000e-01,7.071068e-01,5.916944e-15,-4.995003e-01,7.214903e-02,7.576999e-15,-5.000000e-01,-5.604316e-15,-7.071068e-01,-4.995003e-01,2.459878e-14,-7.214903e-02,-5.000000e-01,-7.071068e-01,-1.087596e-14,-4.995003e-01,-7.214903e-02,-1.211866e-14
22.6,160.0,-5.000000e-01,1.839138e-14,7.071068e-01,-4.995012e-01,8.438329e-16,7.226362e-02,-5.000000e-01,7.071068e-01,7.101639e-15,-4.995012e-01,7.226362e-02,-1.417734e-15,-5.000000e-01,-2.327073e-14,-7.071068e-01,-4.995012e-01,1.070902e-14,-7.226362e-02,-5.000000e-01,-7.071068e-01,-6.182479e-15,-4.995012e-01,-7.226362e-02,5.077535e-16
22.6,185.0,-5.000000e-01,-6.199600e-16,7.071068e-01,-4.995021e-01,-4.395321e-15,7.237855e-02,-5.000000e-01,7.071068e-01,-7.076447e-15,-4.995021e-01,7.237855e-02,4.154798e-14,-5.000000e-01,-3.023176e-15,-7.071068e-01,-4.995021e-01,-9.203144e-14,-7.237855e-02,-5.000000e-01,-7.071068e-01,1.142544e-14,-4.995021e-01,-7.237855e-02,-3.271397e-15
22.6,210.0,-5.000000e-01,5.491437e-15,7.071068e-01,-4.995030e-01,-1.521750e-14,7.249382e-02,-5.000000e-01,7.071068e-01,1.785861e-14,-4.995030e-01,7.249382e-02,4.668147e-15,-5.000000e-01,-6.171329e-15,-7.071068e-01,-4.995030e-01,2.095112e-14,-7.249382e-02,-5.000000e-01,-7.071068e-01,-2.012191e-14,-4.995030e-01,-7.249382e-02,-1.882709e-14
22.6,235.0,-5.000000e-01,-8.812809e-16,7.071068e-01,-4.995039e-01,1.549085e-14,7.260944e-02,-5.000000e-01,7.071068e-01,-1.474060e-15,-4.995039e-01,7.260944e-02,-3.315912e-15,-5.000000e-01,2.451062e-15,-7.071068e-01,-4.995039e-01,-1.088918e-14,-7.260944e-02,-5.000000e-01,-7.071068e-01,4.850946e-15,-4.995039e-01,-7.260944e-02,4.274325e-15
22.6,260.0,-5.000000e-01,2.173108e-15,7.071068e-01,-4.995048e-01,1.162698e-14,7.272540e-02,-5.000000e-01,7.071068e-01,2.087273e-15,-4.995048e-01,7.272540e-02,-2.105947e-14,-5.000000e-01,-6.850831e-15,-7.071068e-01,-4.995048e-01,-1.540947e-14,-7.272540e-02,-5.000000e-01,-7.071068e-01,3.403162e-15,-4.995048e-01,-7.272540e-02,4.486625e-14
22.6,285.0,-5.000000e-01,6.458731e-14,7.071068e-01,-4.995057e-01,2.572791e-14,7.284170e-02,-5.000000e-01,7.071068e-01,1.594105e-14,-4.995057e-01,7.284170e-02,3.928729e-14,-5.000000e-01,-6.600922e-14,-7.071068e-01,-4.995057e-01,8.767756e-15,-7.284170e-02,-5.000000e-01,-7.071068e-01,-2.485820e-14,-4.995057e-01,-7.284170e-02,-1.769525e-14
22.6,310.0,-5.000000e-01,2.144522e-15,7.071068e-01,-4.995066e-01,1.949450e-14,7.295835e-02,-5.000000e-01,7.071068e-01,-2.386750e-15,-4.995066e-01,7.295835e-02,-7.289459e-15,-5.000000e-01,-2.447957e-15,-7.071068e-01,-4.995066e-01,-1.556548e-14,-7.295835e-02,-5.000000e-01,-7.071068e-01,4.419916e-15,-4.995066e-01,-7.295835e-02,3.695083e-16
22.6,335.0,-5.000000e-01,-8.192648e-16,7.071068e-01,-4.995075e-01,8.674774e-16,7.307535e-02,-5.000000e-01,7.071068e-01,1.507791e-14,-4.995075e-01,7.307535e-02,-1.177457e-14,-5.000000e-01,1.164218e-15,-7.071068e-01,-4.995075e-01,4.411833e-14,-7.307535e-02,-5.000000e-01,-7.071068e-01,-1.931628e-14,-4.995075e-01,-7.307535e-02,1.919873e-15
22.6,360.0,-5.000000e-01,-1.181671e-15,7.071068e-01,-4.995084e-01,-6.649966e-15,7.319269e-02,-5.000000e-01,7.071068e-01,1.402159e-15,-4.995084e-01,7.319269e-02,-4.589626e-14,-5.000000e-01,6.404012e-16,-7.071068e-01,-4.995084e-01,1.274107e-14,-7.319269e-02,-5.000000e-01,-7.071068e-01,-6.358372e-15,-4.995084e-01,-7.319269e-02,-3.487917e-14
22.6,385.0,-5.000000e-01,1.910912e-14,7.071068e-01,-4.995093e-01,-4.800485e-14,7.331039e-02,-5.000000e-01,7.071068e-01,-1.791159e-14,-4.995093e-01,7.331039e-02,5.744004e-15,-5.000000e-01,-2.011642e-14,-7.071068e-01,-4.995093e-01,4.164653e-14,-7.331039e-02,-5.000000e-01,-7.071068e-01,1.913985e-14,-4.995093e-01,-7.331039e-02,2.487690e-15
22.6,410.0,-5.000000e-01,-1.553438e-15,7.071068e-01,-4.995102e-01,-4.591580e-14,7.342843e-02,-5.000000e-01,7.071068e-01,1.459982e-14,-4.995102e-01,7.342843e-02,3.284802e-14,-5.000000e-01,3.331778e-15,-7.071068e-01,-4.995102e-01,7.591317e-14,-7.342843e-02,-5.000000e-01,-7.071068e-01,-8.031335e-15,-4.995102e-01,-7.342843e-02,1.683776e-14
22.6,435.0,-5.000000e-01,3.446682e-15,7.071068e-01,-4.995112e-01,3.295710e-14,7.354683e-02,-5.000000e-01,7.071068e-01,-9.757578e-15,-4.995112e-01,7.354683e-02,2.952273e-15,-5.000000e-01,-5.148022e-15,-7.071068e-01,-4.995112e-01,-3.537881e-14,-7.354683e-02,-5.000000e-01,-7.071068e-01,7.837648e-15,-4.995112e-01,-7.354683e-02,5.296173e-15
22.6,460.0,-5.000000e-01,-5.626024e-15,7.071068e-01,-4.995121e-01,1.823238e-14,7.366558e-02,-5.000000e-01,7.071068e-01,1.693459e-14,-4.995121e-01,7.366558e-02,-2.210239e-15,-5.000000e-01,2.435659e-15,-7.071068e-01,-4.995121e-01,-2.207932e-14,-7.366558e-02,-5.000000e-01,-7.071068e-01,-1.618683e-14,-4.995121e-01,-7.366558e-02,2.624365e-15
